ts,requestId,platform,stage,action,selector,url,result,elapsedMs,counts_json,note
2026-02-18T22:15:38.850Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,351,{},post_navigation_settle
2026-02-18T22:15:38.950Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,87,{},failure_capture
2026-02-18T22:15:38.980Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,30,{},failure_capture
2026-02-18T22:15:39.396Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":31}",LinkedIn Thread 12 (linkedin-urn:ember132)
2026-02-18T22:15:39.413Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},LinkedIn Thread 12 (linkedin-urn:ember132)
2026-02-18T22:15:39.736Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,318,{},navigate_inbox
2026-02-18T22:15:40.364Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,627,{},post_goto_domcontentloaded
2026-02-18T22:15:40.715Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,351,{},post_navigation_settle
2026-02-18T22:15:40.841Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,105,{},failure_capture
2026-02-18T22:15:40.873Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,32,{},failure_capture
2026-02-18T22:15:41.510Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":32}",LinkedIn Thread 13 (linkedin-urn:ember133)
2026-02-18T22:15:41.520Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},LinkedIn Thread 13 (linkedin-urn:ember133)
2026-02-18T22:15:43.937Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,2410,{},navigate_inbox
2026-02-18T22:15:44.777Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,840,{},post_goto_domcontentloaded
2026-02-18T22:15:45.131Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,353,{},post_navigation_settle
2026-02-18T22:15:45.264Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,105,{},failure_capture
2026-02-18T22:15:45.299Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,35,{},failure_capture
2026-02-18T22:15:46.295Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":33}",LinkedIn Thread 14 (linkedin-urn:ember134)
2026-02-18T22:15:46.299Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},LinkedIn Thread 14 (linkedin-urn:ember134)
2026-02-18T22:15:47.249Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,940,{},navigate_inbox
2026-02-18T22:15:48.237Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,987,{},post_goto_domcontentloaded
2026-02-18T22:15:48.590Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,351,{},post_navigation_settle
2026-02-18T22:15:48.702Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,92,{},failure_capture
2026-02-18T22:15:48.735Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,33,{},failure_capture
2026-02-18T22:15:49.377Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":34}",LinkedIn Thread 15 (linkedin-urn:ember135)
2026-02-18T22:15:49.381Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},LinkedIn Thread 15 (linkedin-urn:ember135)
2026-02-18T22:15:50.555Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,1168,{},navigate_inbox
2026-02-18T22:15:51.641Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,1085,{},post_goto_domcontentloaded
2026-02-18T22:15:51.994Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,353,{},post_navigation_settle
2026-02-18T22:15:52.120Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,102,{},failure_capture
2026-02-18T22:15:52.152Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,31,{},failure_capture
2026-02-18T22:15:53.006Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":35}",LinkedIn Thread 16 (linkedin-urn:ember136)
2026-02-18T22:15:53.011Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},LinkedIn Thread 16 (linkedin-urn:ember136)
2026-02-18T22:15:54.374Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,1352,{},navigate_inbox
2026-02-18T22:15:55.423Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,1048,{},post_goto_domcontentloaded
2026-02-18T22:15:55.776Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,352,{},post_navigation_settle
2026-02-18T22:15:55.889Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,92,{},failure_capture
2026-02-18T22:15:55.925Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,35,{},failure_capture
2026-02-18T22:15:56.588Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":36}",LinkedIn Thread 17 (linkedin-urn:ember137)
2026-02-18T22:15:56.594Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},LinkedIn Thread 17 (linkedin-urn:ember137)
2026-02-18T22:15:57.942Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,1326,{},navigate_inbox
2026-02-18T22:15:58.863Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,920,{},post_goto_domcontentloaded
2026-02-18T22:15:59.217Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,353,{},post_navigation_settle
2026-02-18T22:15:59.337Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,95,{},failure_capture
2026-02-18T22:15:59.373Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,36,{},failure_capture
2026-02-18T22:15:59.766Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":37}",LinkedIn Thread 18 (linkedin-urn:ember138)
2026-02-18T22:15:59.776Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},LinkedIn Thread 18 (linkedin-urn:ember138)
2026-02-18T22:16:00.096Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,316,{},navigate_inbox
2026-02-18T22:16:01.001Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,904,{},post_goto_domcontentloaded
2026-02-18T22:16:01.353Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,352,{},post_navigation_settle
2026-02-18T22:16:01.469Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,91,{},failure_capture
2026-02-18T22:16:01.500Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,31,{},failure_capture
2026-02-18T22:16:02.088Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":38}",Harrison Ndugba BCS (linkedin-urn:ember308)
2026-02-18T22:16:02.098Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},Harrison Ndugba BCS (linkedin-urn:ember308)
2026-02-18T22:16:03.306Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,1173,{},navigate_inbox
2026-02-18T22:16:04.169Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,862,{},post_goto_domcontentloaded
2026-02-18T22:16:04.522Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,351,{},post_navigation_settle
2026-02-18T22:16:04.634Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,88,{},failure_capture
2026-02-18T22:16:04.678Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,42,{},failure_capture
2026-02-18T22:16:05.484Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":39}",LinkedIn Thread 20 (linkedin-urn:ember309)
2026-02-18T22:16:05.490Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},LinkedIn Thread 20 (linkedin-urn:ember309)
2026-02-18T22:16:06.852Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,1344,{},navigate_inbox
2026-02-18T22:16:07.966Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,1113,{},post_goto_domcontentloaded
2026-02-18T22:16:08.322Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,355,{},post_navigation_settle
2026-02-18T22:16:08.450Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,102,{},failure_capture
2026-02-18T22:16:08.484Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,33,{},failure_capture
2026-02-18T22:16:09.165Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":40}",LinkedIn Thread 21 (linkedin-urn:ember320)
2026-02-18T22:16:09.177Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},LinkedIn Thread 21 (linkedin-urn:ember320)
2026-02-18T22:16:09.636Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,450,{},navigate_inbox
2026-02-18T22:16:10.608Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,971,{},post_goto_domcontentloaded
2026-02-18T22:16:10.961Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,352,{},post_navigation_settle
2026-02-18T22:16:11.064Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,90,{},failure_capture
2026-02-18T22:16:11.097Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,33,{},failure_capture
2026-02-18T22:16:11.736Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":41}",LinkedIn Thread 22 (linkedin-urn:ember321)
2026-02-18T22:16:11.744Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},LinkedIn Thread 22 (linkedin-urn:ember321)
2026-02-18T22:16:13.187Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,1414,{},navigate_inbox
2026-02-18T22:16:14.166Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,978,{},post_goto_domcontentloaded
2026-02-18T22:16:14.523Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,356,{},post_navigation_settle
2026-02-18T22:16:14.635Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,98,{},failure_capture
2026-02-18T22:16:14.668Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,33,{},failure_capture
2026-02-18T22:16:15.718Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":42}",LinkedIn Thread 23 (linkedin-urn:ember322)
2026-02-18T22:16:15.744Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},LinkedIn Thread 23 (linkedin-urn:ember322)
2026-02-18T22:16:17.610Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,1843,{},navigate_inbox
2026-02-18T22:16:18.877Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,1266,{},post_goto_domcontentloaded
2026-02-18T22:16:19.233Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,355,{},post_navigation_settle
2026-02-18T22:16:19.351Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,88,{},failure_capture
2026-02-18T22:16:19.383Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,32,{},failure_capture
2026-02-18T22:16:20.309Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":43}",LinkedIn Thread 24 (linkedin-urn:ember323)
2026-02-18T22:16:20.315Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},LinkedIn Thread 24 (linkedin-urn:ember323)
2026-02-18T22:16:21.543Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,1198,{},navigate_inbox
2026-02-18T22:16:22.434Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,889,{},post_goto_domcontentloaded
2026-02-18T22:16:22.786Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,352,{},post_navigation_settle
2026-02-18T22:16:22.911Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,108,{},failure_capture
2026-02-18T22:16:22.946Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,34,{},failure_capture
2026-02-18T22:16:23.933Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":44}",LinkedIn Thread 25 (linkedin-urn:ember324)
2026-02-18T22:16:23.938Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},LinkedIn Thread 25 (linkedin-urn:ember324)
2026-02-18T22:16:25.339Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,1390,{},navigate_inbox
2026-02-18T22:16:26.522Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,1181,{},post_goto_domcontentloaded
2026-02-18T22:16:26.875Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,352,{},post_navigation_settle
2026-02-18T22:16:26.987Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,100,{},failure_capture
2026-02-18T22:16:27.019Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,32,{},failure_capture
2026-02-18T22:16:27.511Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":45}",LinkedIn Thread 26 (linkedin-urn:ember325)
2026-02-18T22:16:27.513Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},LinkedIn Thread 26 (linkedin-urn:ember325)
2026-02-18T22:16:28.043Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,523,{},navigate_inbox
2026-02-18T22:16:29.099Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,1054,{},post_goto_domcontentloaded
2026-02-18T22:16:29.451Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,352,{},post_navigation_settle
2026-02-18T22:16:29.549Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,83,{},failure_capture
2026-02-18T22:16:29.584Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,35,{},failure_capture
2026-02-18T22:16:30.495Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":46}",LinkedIn Thread 27 (linkedin-urn:ember326)
2026-02-18T22:16:30.502Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},LinkedIn Thread 27 (linkedin-urn:ember326)
2026-02-18T22:16:31.832Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,1321,{},navigate_inbox
2026-02-18T22:16:33.059Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,1225,{},post_goto_domcontentloaded
2026-02-18T22:16:33.414Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,353,{},post_navigation_settle
2026-02-18T22:16:33.536Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,95,{},failure_capture
2026-02-18T22:16:33.570Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,33,{},failure_capture
2026-02-18T22:16:33.984Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":47}",LinkedIn Thread 28 (linkedin-urn:ember327)
2026-02-18T22:16:33.992Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},LinkedIn Thread 28 (linkedin-urn:ember327)
2026-02-18T22:16:34.294Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,294,{},navigate_inbox
2026-02-18T22:16:35.101Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,807,{},post_goto_domcontentloaded
2026-02-18T22:16:35.457Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,356,{},post_navigation_settle
2026-02-18T22:16:35.571Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,88,{},failure_capture
2026-02-18T22:16:35.603Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,32,{},failure_capture
2026-02-18T22:16:36.090Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":48}",LinkedIn Thread 29 (linkedin-urn:ember328)
2026-02-18T22:16:36.096Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},LinkedIn Thread 29 (linkedin-urn:ember328)
2026-02-18T22:16:37.253Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,1149,{},navigate_inbox
2026-02-18T22:16:38.154Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,899,{},post_goto_domcontentloaded
2026-02-18T22:16:38.507Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,353,{},post_navigation_settle
2026-02-18T22:16:38.611Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,87,{},failure_capture
2026-02-18T22:16:38.644Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,33,{},failure_capture
2026-02-18T22:16:39.182Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,open_thread,thread_sync_start,,,ok,,"{""openedThreadsCount"":49}",LinkedIn Thread 30 (linkedin-urn:ember329)
2026-02-18T22:16:39.187Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,read_thread,thread_parse_start,,,ok,,{},LinkedIn Thread 30 (linkedin-urn:ember329)
2026-02-18T22:16:40.319Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,goto,,https://www.linkedin.com/messaging/,ok,1128,{},navigate_inbox
2026-02-18T22:16:41.610Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_domcontentloaded,,,ok,1287,{},post_goto_domcontentloaded
2026-02-18T22:16:41.962Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,navigate,wait_for_timeout,,,ok,352,{},post_navigation_settle
2026-02-18T22:16:42.084Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,screenshot,,,ok,100,{},failure_capture
2026-02-18T22:16:42.114Z,0206a7ac-e9f1-44bc-9513-d4736b6baace,LINKEDIN,failure_artifacts,dom_dump,,,ok,30,{},failure_capture
